catch,Zonal Winds,Meridional Winds,Humidity,Air Temp,Sea Surface Temp
0.031040251114567985,0.47058823529411764,0.31654676258992803,0.891604675876727,0.9219653179190743,0.9465240641711237
0.03445244681656945,0.48039215686274506,0.18705035971223022,0.891604675876727,0.8872832369942198,0.9037433155080219
0.04810137271757586,0.5686274509803921,0.2158273381294964,0.873538788522848,0.8554913294797686,0.8903743315508024
0.060649528190455326,0.7843137254901961,0.2805755395683453,0.8459086078639745,0.8208092485549123,0.9144385026737964
0.0734176946559586,0.7254901960784315,0.38848920863309355,0.8235919234856536,0.7630057803468207,0.9438502673796805
0.06637312715202248,0.5882352941176471,0.20143884892086333,0.8820403825717322,0.9219653179190743,0.9652406417112305
0.0,0.7549019607843137,0.15107913669064743,0.87778958554729,0.8554913294797686,0.9411764705882355
0.03247123616040293,0.607843137254902,0.23021582733812945,0.8873538788522848,0.8092485549132942,0.9251336898395728
0.03247123616040293,0.5686274509803921,0.33093525179856115,0.8597236981934113,0.8872832369942198,0.930481283422461
0.05481574761811259,0.46078431372549017,0.158273381294964,0.8873538788522848,0.9104046242774562,0.906417112299466
0.059878950365727324,0.5196078431372549,0.47482014388489213,0.87778958554729,0.8323699421965323,0.9331550802139041
0.08541562451850604,0.6764705882352942,0.3381294964028777,0.9319872476089267,0.7312138728323703,0.9465240641711237
0.08541562451850604,0.9313725490196079,0.60431654676259,0.9001062699256112,0.9219653179190743,0.9679144385026746
0.11359390554140436,0.38235294117647056,0.5683453237410072,0.9319872476089267,0.8641618497109835,0.97860962566845
0.10665935454093445,0.33333333333333326,0.6330935251798562,0.9500531349628056,0.5838150289017348,0.9679144385026746
0.11645571052576509,0.3431372549019608,0.18705035971223022,0.8873538788522848,1.0,0.9010695187165787
0.12195928748755414,0.5294117647058824,0.4172661870503598,0.9638682252922424,0.6069364161849711,0.8502673796791447
0.11755649196104634,1.0,1.0,0.9543039319872476,0.6416184971098273,0.8155080213903751
0.11326371293800497,0.5980392156862745,0.6762589928057554,0.9277364505844846,0.7745664739884397,0.7807486631016047
0.11436432926597728,0.5882352941176471,0.5539568345323741,0.9277364505844846,0.9104046242774562,0.8048128342245988
0.13604843350258022,0.5490196078431373,0.19424460431654672,0.9277364505844846,0.9104046242774562,0.8609625668449201
0.13858019998369664,0.37254901960784315,0.1151079136690647,0.9277364505844846,0.9335260115606925,0.8395721925133701
0.12592187390719634,0.38235294117647056,0.20143884892086333,0.9543039319872476,0.7745664739884397,0.8315508021390379
0.15586134358648285,0.3137254901960784,0.3237410071942446,0.9723698193411264,0.5838150289017348,0.8930481283422465
0.15057795373178084,0.2450980392156863,0.48201438848920863,0.9543039319872476,0.8208092485549123,0.8582887700534769
0.13296644141113223,0.803921568627451,0.525179856115108,0.9234856535600426,0.7745664739884397,0.8689839572192515
